Print ID	Scan ID	DOM ID	ARK
000987453	014809463	lsidyv3951f478,lsidyv3166ee84,lsidyv39522712,lsidyv3951fef8,lsidyv39520831,lsidyv3951c762,lsidyv314299e4,lsidyv308dfa2a,lsidyv31687fa4,lsidyv308dc1cd,lsidyv31670889,lsidyv32c3346f,lsidyv39525d55,lsidyv31673771,lsidyv3952334b,lsidyv395251f4,lsidyv31681fef,lsidyv3952696d	ark:/81055/vdc_0000000372FC,ark:/81055/vdc_00000003824A,ark:/81055/vdc_000000037314,ark:/81055/vdc_000000037302,ark:/81055/vdc_000000037308,ark:/81055/vdc_0000000372EA,ark:/81055/vdc_00000003784E,ark:/81055/vdc_000000037D76,ark:/81055/vdc_000000038280,ark:/81055/vdc_000000037D70,ark:/81055/vdc_000000038250,ark:/81055/vdc_000000038268,ark:/81055/vdc_00000003732C,ark:/81055/vdc_000000038256,ark:/81055/vdc_00000003731A,ark:/81055/vdc_000000037326,ark:/81055/vdc_000000038274,ark:/81055/vdc_000000037332
000987482	014809464	lsidyv346d0d58,lsidyv3429ce72,lsidyv346ba1be,lsidyv34299ae9	ark:/81055/vdc_00000002EC62,ark:/81055/vdc_00000002DC06,ark:/81055/vdc_00000002EB30,ark:/81055/vdc_00000002DBEE
000987506	014809465	lsidyv34207af4,lsidyv3427a98d	ark:/81055/vdc_00000002D3D2,ark:/81055/vdc_00000002DA7A
000987606	014809466	lsidyv3390fabf	ark:/81055/vdc_00000002CAC0
000987649	014809467	lsidyv3391019a	ark:/81055/vdc_00000002CAD2
000987654	014809468	lsidyv31b34e5e	ark:/81055/vdc_000000043EA8
000987670	014809469	lsidyv3a5844f1	ark:/81055/vdc_000000043E9C
000987675	014809470	lsidyv3a583f7e	ark:/81055/vdc_000000043E78
000987677	014809471	lsidyv345db391	ark:/81055/vdc_00000002E49A
000987678	014809472	lsidyv345d715f	ark:/81055/vdc_00000002E3CE
000987692	014809473	lsidyv3458ee81	ark:/81055/vdc_00000002DD86
000987700	014809474	lsidyv3860e2fd,lsidyv31b3ae2b	ark:/81055/vdc_000000021072,ark:/81055/vdc_000000043EAE
000987706	014809475	lsidyv3a5841af	ark:/81055/vdc_000000043E84
000987712	014809476	lsidyv3a583749	ark:/81055/vdc_000000043E6C
000987726	014809477	lsidyv3390f1bf	ark:/81055/vdc_00000002CAA8
000987753	014809478	lsidyv3425f922	ark:/81055/vdc_00000002D8A6
000987769	014809479	lsidyv3390f8b2	ark:/81055/vdc_00000002CABA
000987770	014809480	lsidyv31b2bec2	ark:/81055/vdc_000000043E90
000987775	014809481	lsidyv3422ce74	ark:/81055/vdc_00000002D5BE
000987783	014809482	lsidyv31b3e8d3,lsidyv3962c8c1	ark:/81055/vdc_000000043EC6,ark:/81055/vdc_0000000396F0
000987784	014809483	lsidyv31b3b3d1	ark:/81055/vdc_000000043EBA
000987791	014809484	lsidyv345ca8d7	ark:/81055/vdc_00000002E1AC
000987811	014809485	lsidyv3390fd68,lsidyv31b29dc7	ark:/81055/vdc_00000002CAC6,ark:/81055/vdc_000000043E7E
000987813	014809486	lsidyv3422d20a	ark:/81055/vdc_00000002D5CA
000987816	014809487	lsidyv31b2bcf1	ark:/81055/vdc_000000043E8A
000987856	014809488	lsidyv3422a545	ark:/81055/vdc_00000002D588
000987861	014809489	lsidyv3390f681	ark:/81055/vdc_00000002CAB4
000987865	014809490	lsidyv3a584c6f	ark:/81055/vdc_000000043EB4
000987874	014809491	lsidyv3422d051	ark:/81055/vdc_00000002D5C4
000987888	014809492	lsidyv3a584a9e	ark:/81055/vdc_000000043EA2
000987890	014809493	lsidyv345f1ece	ark:/81055/vdc_00000002E644
000987905	014809494	lsidyv34240fda	ark:/81055/vdc_00000002D702
000987910	014809495	lsidyv3a584380	ark:/81055/vdc_000000043E96
000987920	014809496	lsidyv3a5838de	ark:/81055/vdc_000000043E72
000987922	014809497	lsidyv3425fb47	ark:/81055/vdc_00000002D8AC
000987926	014809498	lsidyv3422d40b	ark:/81055/vdc_00000002D5D0
000987952	014809499	lsidyv3458c32f	ark:/81055/vdc_00000002DD50
000988124	014809500	lsidyv3a8e31f8	ark:/81055/vdc_00000004587C
000988253	014809501	lsidyv3bcb8383	ark:/81055/vdc_000000054438
000988442	014809502	lsidyv391af756	ark:/81055/vdc_000000035814
000990529	014809503	lsidyv2b64c0da	ark:/81055/vdc_0000000010F8
000990976	014809504	lsidyv3c5a006b	ark:/81055/vdc_00000005A0F6
000991101	014809505	lsidyv32c9a7f7	ark:/81055/vdc_0000000528DE
000991105	014809506	lsidyv3909a7a3,lsidyv3909b100	ark:/81055/vdc_000000034FC8,ark:/81055/vdc_000000034FCE
000991106	014809507	lsidyv393f0a4c	ark:/81055/vdc_0000000369B4
000991243	014809508	lsidyv367b8e9d,lsidyv3ce9e53b,lsidyv370725c4	ark:/81055/vdc_00000000E18A,ark:/81055/vdc_00000005EE96,ark:/81055/vdc_00000001278C
000992183	014809509	lsidyv349bc0bb	ark:/81055/vdc_000000030DC2
000992184	014809510	lsidyv3b2a922d,lsidyv3b2a9a46,lsidyv3b2aa23b	ark:/81055/vdc_00000004C9F8,ark:/81055/vdc_00000004C9FE,ark:/81055/vdc_00000004CA04
000992729	014809511	lsidyv2f0b82de	ark:/81055/vdc_000000001314
000993085	014809512	lsidyv3ca546d3	ark:/81055/vdc_00000005C934
000993113	014809513	lsidyv3b27f2ae,lsidyv3b27fa07,lsidyv3b280238	ark:/81055/vdc_00000004C7B2,ark:/81055/vdc_00000004C7B8,ark:/81055/vdc_00000004C7BE
000993228	014809514	lsidyv3c75c547	ark:/81055/vdc_00000005B290
000993230	014809515	lsidyv3c751210	ark:/81055/vdc_00000005B212
000993231	014809516	lsidyv3c5a5fd7	ark:/81055/vdc_00000005A132
000993235	014809517	lsidyv3c5fa553	ark:/81055/vdc_00000005A4C8
000993237	014809518	lsidyv3a61d862	ark:/81055/vdc_00000004474E
000993244	014809519	lsidyv3c5b5382	ark:/81055/vdc_00000005A1B6
000993246	014809520	lsidyv3c5b27af	ark:/81055/vdc_00000005A19E
000993247	014809521	lsidyv3c550ec9	ark:/81055/vdc_000000059DBA
000994019	014809522	lsidyv3a4e6d24	ark:/81055/vdc_00000004220A
000994020	014809523	lsidyv3ad5c848	ark:/81055/vdc_000000048E8E
000994021	014809524	lsidyv3543d965	ark:/81055/vdc_000000033294
000994023	014809525	lsidyv3d999032	ark:/81055/vdc_0000000409F2
000994390	014809526	lsidyv3cbf4f19	ark:/81055/vdc_00000005DA4A
000994575	014809527	lsidyv2b4609bb	ark:/81055/vdc_000000000CA2
000995334	014809528	lsidyv39f22eeb	ark:/81055/vdc_00000003E04C
000995411	014809529	lsidyv345f4b82	ark:/81055/vdc_00000002E66E
000995422	014809530	lsidyv3a8c6ef0	ark:/81055/vdc_0000000456F6
000995563	014809531	lsidyv398d8e04	ark:/81055/vdc_00000003AFF2
000995599	014809532	lsidyv3b9b0ffd	ark:/81055/vdc_000000052BD8
000995730	014809533	lsidyv34993a9e	ark:/81055/vdc_000000030B64
000995736	014809534	lsidyv3c5783a2	ark:/81055/vdc_000000059F34
000995837	014809535	lsidyv2af0fe23	ark:/81055/vdc_0000000003E4
000997332	014809536	lsidyv3539357f,lsidyv35393dc1	ark:/81055/vdc_000000032B0E,ark:/81055/vdc_000000032B14
000997431	014809537	lsidyv3508f69d	ark:/81055/vdc_000000031D70
000997440	014809538	lsidyv390b5f80	ark:/81055/vdc_000000035082
000997562	014809539	lsidyv395e91bb,lsidyv395e9b2d,lsidyv395ea29a	ark:/81055/vdc_0000000393A2,ark:/81055/vdc_0000000393AE,ark:/81055/vdc_0000000393B4
000997567	014809540	lsidyv3cae316b	ark:/81055/vdc_00000005CEC8
000997570	014809541	lsidyv35353631,lsidyv3c6a506d	ark:/81055/vdc_0000000327D8,ark:/81055/vdc_00000005AB7C
000997898	014809542	lsidyv3c62199f	ark:/81055/vdc_00000005A65A
000998438	014809543	lsidyv3bb99eb9,lsidyv3cb41121,lsidyv3cb42ba4,lsidyv3cdad91a,lsidyv2c26eae6	ark:/81055/vdc_000000053838,ark:/81055/vdc_00000005D26A,ark:/81055/vdc_00000005D27C,ark:/81055/vdc_00000005E6E0,ark:/81055/vdc_000000051B76
000998637	014809544	lsidyv3c6ba325	ark:/81055/vdc_00000005AC5A
000998941	014809545	lsidyv3bd8472f,lsidyv3c19eb6e,lsidyv3c34b870,lsidyv301a9328	ark:/81055/vdc_000000054A38,ark:/81055/vdc_000000056C70,ark:/81055/vdc_000000057FA2,ark:/81055/vdc_000000001800
000998990	014809546	lsidyv3c14d940	ark:/81055/vdc_000000056820
001000042	014809547	lsidyv38f87277	ark:/81055/vdc_00000003477C
001000570	014809548	lsidyv345b1416	ark:/81055/vdc_00000002DFA8
001000608	014809549	lsidyv3ca86341	ark:/81055/vdc_00000005CB98
001000844	014809550	lsidyv3917bcc7	ark:/81055/vdc_0000000355DA
001000846	014809551	lsidyv391aa8cb	ark:/81055/vdc_0000000357D2
001001182	014809552	lsidyv3ce924e6	ark:/81055/vdc_00000005EE18
001001404	014809553	lsidyv3c7273d6	ark:/81055/vdc_00000005B098
001002770	014809554	lsidyv3ccdf287	ark:/81055/vdc_00000005E4A6
001003180	014809555	lsidyv3961e408,lsidyv3a149018	ark:/81055/vdc_00000003960C,ark:/81055/vdc_00000003FB04
001003182	014809556	lsidyv3af8c78b,lsidyv3af8cdad	ark:/81055/vdc_00000004A87A,ark:/81055/vdc_00000004A880
001003183	014809557	lsidyv30b64f17	ark:/81055/vdc_0000000381A8
001003286	014809558	lsidyv2add0742	ark:/81055/vdc_000000000024
001003294	014809559	lsidyv3c32ad0b	ark:/81055/vdc_000000057C6C
001003331	014809560	lsidyv3af1c034	ark:/81055/vdc_00000004A40C
001004241	014809561	lsidyv3c031171	ark:/81055/vdc_000000055D46
001004321	014809562	lsidyv367bdb2c,lsidyv3ceaa2d6,lsidyv36065128,lsidyv364d2597	ark:/81055/vdc_00000000E1BA,ark:/81055/vdc_00000005EEFC,ark:/81055/vdc_000000009AB6,ark:/81055/vdc_00000000C288
001005156	014809563	lsidyv3c41d1fe	ark:/81055/vdc_000000058D88
001005203	014809564	lsidyv3aee2d4f,lsidyv3aee3508,lsidyv3aee3d3c	ark:/81055/vdc_00000004A130,ark:/81055/vdc_00000004A136,ark:/81055/vdc_00000004A13C
001005204	014809565	lsidyv31740ec4	ark:/81055/vdc_0000000383B2
001005320	014809566	lsidyv3beadab4	ark:/81055/vdc_000000055212
001005332	014809567	lsidyv3b579cc3,lsidyv32d2a7a2	ark:/81055/vdc_00000004EDDA,ark:/81055/vdc_00000002AC24
001005557	014809568	lsidyv391205e8	ark:/81055/vdc_0000000353FA
001005725	014809569	lsidyv3ce0af8e	ark:/81055/vdc_00000005E8D8
001005890	014809570	lsidyv3089c668	ark:/81055/vdc_00000005229C
001005972	014809571	lsidyv3491d67b	ark:/81055/vdc_000000030024
001005994	014809572	lsidyv3c4bbd67	ark:/81055/vdc_00000005969A
001006225	014809573	lsidyv3a92cd96	ark:/81055/vdc_000000045A14
001006229	014809574	lsidyv3a5c7daf,lsidyv3a5c83f7	ark:/81055/vdc_000000044394,ark:/81055/vdc_00000004439A
001006231	014809575	lsidyv39f40609	ark:/81055/vdc_00000003E1CC
001006232	014809576	lsidyv3a3fe275	ark:/81055/vdc_000000041850
001006238	014809577	lsidyv3980d82c	ark:/81055/vdc_00000003A686
001006243	014809578	lsidyv35434370	ark:/81055/vdc_000000033246
001006245	014809579	lsidyv3cbf54c2	ark:/81055/vdc_00000005DA56
001006254	014809580	lsidyv3a2e7e0f	ark:/81055/vdc_000000040F80
001006255	014809581	lsidyv39c7db98	ark:/81055/vdc_00000003C7C8
001006260	014809582	lsidyv3c8883cc	ark:/81055/vdc_00000005B7A0
001006281	014809583	lsidyv38e737bb	ark:/81055/vdc_000000033C54
001006560	014809584	lsidyv3bd5e762	ark:/81055/vdc_000000054894
001006649	014809585	lsidyv3541bd72	ark:/81055/vdc_00000003313E
001006814	014809586	lsidyv2ae436e9	ark:/81055/vdc_000000000120
001006940	014809587	lsidyv346c42c7	ark:/81055/vdc_00000002EBA8
001007072	014809588	lsidyv38ef035d	ark:/81055/vdc_00000003432C
001007404	014809589	lsidyv39226e8e	ark:/81055/vdc_000000035B7A
001007463	014809590	lsidyv3c307a7b	ark:/81055/vdc_000000057A86
001007692	014809591	lsidyv3d88a933	ark:/81055/vdc_00000003C2DC
001007718	014809592	lsidyv3c416133	ark:/81055/vdc_000000058D04
001007865	014809593	lsidyv3bec2b0e	ark:/81055/vdc_00000005532C
001007866	014809594	lsidyv392081ca	ark:/81055/vdc_000000035AA2
001007892	014809595	lsidyv39282a47	ark:/81055/vdc_000000035F16
001007907	014809596	lsidyv3475c433	ark:/81055/vdc_00000002F8BC
001008065	014809597	lsidyv3394e828	ark:/81055/vdc_00000002CEC8
001008160	014809598	lsidyv3c839c37	ark:/81055/vdc_00000005B5AE
001008161	014809599	lsidyv39121986	ark:/81055/vdc_000000035406
001008366	014809600	lsidyv38fdcc42	ark:/81055/vdc_000000034B8A
001008382	014809601	lsidyv390b6cf5	ark:/81055/vdc_00000003508E
001008388	014809602	lsidyv3ce1d157	ark:/81055/vdc_00000005E920
001008518	014809603	lsidyv39181cba	ark:/81055/vdc_00000003561C
001008519	014809604	lsidyv38ef62a5	ark:/81055/vdc_00000003437A
001008855	014809605	lsidyv3ae074f2	ark:/81055/vdc_0000000496F8
001009023	014809606	lsidyv39bd5dee,lsidyv39bd5015,lsidyv39ea5443	ark:/81055/vdc_00000003C3C0,ark:/81055/vdc_00000003C3BA,ark:/81055/vdc_00000003D9EC
001009260	014809607	lsidyv3abcd3cc,lsidyv3abcd9e4	ark:/81055/vdc_000000047B26,ark:/81055/vdc_000000047B2C
001009368	014809608	lsidyv3a49bf18	ark:/81055/vdc_000000041E2C
001009450	014809609	lsidyv38e52f19	ark:/81055/vdc_000000033AA4
001009451	014809610	lsidyv38df17aa	ark:/81055/vdc_00000003352E
001011834	014809611	lsidyv3befbb4d	ark:/81055/vdc_0000000555FC
001011835	014809612	lsidyv3bdd1199	ark:/81055/vdc_000000054E0A
001012945	014809613	lsidyv3b483a8c,lsidyv3b484196,lsidyv3b4848c7	ark:/81055/vdc_00000004E20A,ark:/81055/vdc_00000004E210,ark:/81055/vdc_00000004E216
001012994	014809614	lsidyv39195045	ark:/81055/vdc_0000000356DC
001013715	014809615	lsidyv38e0259c,lsidyv35367016	ark:/81055/vdc_00000003364E,ark:/81055/vdc_0000000328D4
001014168	014809616	lsidyv3bb5c039	ark:/81055/vdc_0000000535D4
001014170	014809617	lsidyv3bc6254e	ark:/81055/vdc_0000000540D8
001014602	014809618	lsidyv338fc45f	ark:/81055/vdc_00000002C916
001014606	014809619	lsidyv33910bb0	ark:/81055/vdc_00000002CAF0
001014616	014809620	lsidyv345d7c7a	ark:/81055/vdc_00000002E3F2
001014623	014809621	lsidyv341dd127	ark:/81055/vdc_00000002D1F2
001014624	014809622	lsidyv339103b3	ark:/81055/vdc_00000002CAD8
001014632	014809623	lsidyv33910785	ark:/81055/vdc_00000002CAE4
001014636	014809624	lsidyv3390ff99	ark:/81055/vdc_00000002CACC
001014644	014809625	lsidyv3425ee78	ark:/81055/vdc_00000002D89A
001014651	014809626	lsidyv341dd5f0	ark:/81055/vdc_00000002D1FE
001014654	014809627	lsidyv33910584	ark:/81055/vdc_00000002CADE
001014657	014809628	lsidyv345d78b4	ark:/81055/vdc_00000002E3E6
001015009	014809629	lsidyv3abea990	ark:/81055/vdc_000000047F3A
001018189	014809630	lsidyv3546a5b2	ark:/81055/vdc_000000033462
001018286	014809631	lsidyv39f55a95,lsidyv39f5624e,lsidyv39f56a76	ark:/81055/vdc_00000003E2E6,ark:/81055/vdc_00000003E2EC,ark:/81055/vdc_00000003E2F2
001018288	014809632	lsidyv354173a0,lsidyv3541c0c5,lsidyv35423d58	ark:/81055/vdc_00000003310E,ark:/81055/vdc_000000033144,ark:/81055/vdc_000000033198
001018289	014809633	lsidyv3c501201,lsidyv3c62a006	ark:/81055/vdc_000000059A5A,ark:/81055/vdc_00000005A6CC
001018290	014809634	lsidyv3b65982c,lsidyv3b526ce3,lsidyv3b527769	ark:/81055/vdc_00000004F5DE,ark:/81055/vdc_00000004EA62,ark:/81055/vdc_00000004EA6E
001018586	014809635	lsidyv3c4f30f6	ark:/81055/vdc_0000000599B8
001018847	014809636	lsidyv3c19d524	ark:/81055/vdc_000000056C5E
001018850	014809637	lsidyv3c219929	ark:/81055/vdc_000000057384
001018929	014809638	lsidyv3a1dfe6d	ark:/81055/vdc_000000040284
001018962	014809639	lsidyv308386de	ark:/81055/vdc_0000000521B2
001019003	014809640	lsidyv3ca9c646	ark:/81055/vdc_00000005CC4C
001019501	014809641	lsidyv3c7412c0,lsidyv3c741bba	ark:/81055/vdc_00000005B176,ark:/81055/vdc_00000005B182
001019503	014809642	lsidyv3c5c686d	ark:/81055/vdc_00000005A282
001019526	014809643	lsidyv3a4f3060	ark:/81055/vdc_000000042294
001019922	014809644	lsidyv3494830f	ark:/81055/vdc_000000030510
001021084	014809645	lsidyv392ff34a	ark:/81055/vdc_0000000363BA
001021153	014809646	lsidyv3be136f7	ark:/81055/vdc_0000000550C2
001021259	014809647	lsidyv38fac9a2,lsidyv38fad617,lsidyv3bd5928e,lsidyv38f941d4	ark:/81055/vdc_000000034944,ark:/81055/vdc_00000003494A,ark:/81055/vdc_0000000547A4,ark:/81055/vdc_0000000347F4
001021417	014809648	lsidyv349488fa	ark:/81055/vdc_000000030522
001021625	014809649	lsidyv34747b1b	ark:/81055/vdc_00000002F68E
001021634	014809650	lsidyv3a9bc413,lsidyv3a9bc9d4	ark:/81055/vdc_000000046206,ark:/81055/vdc_00000004620C
001021765	014809651	lsidyv34253cff	ark:/81055/vdc_00000002D810
001021769	014809652	lsidyv3ada2391,lsidyv3ada2baa	ark:/81055/vdc_0000000491E8,ark:/81055/vdc_0000000491EE
001022021	014809653	lsidyv33956c74	ark:/81055/vdc_00000002CF6A
001022163	014809654	lsidyv338db3ce	ark:/81055/vdc_00000002C5D4
001022747	014809655	lsidyv3c844434	ark:/81055/vdc_00000005B5D2
001022764	014809656	lsidyv39ec41db	ark:/81055/vdc_00000003DB72
001023902	014809657	lsidyv39fa596d	ark:/81055/vdc_00000003E6CA
001024206	014809658	lsidyv3addad72	ark:/81055/vdc_0000000494B8
001024211	014809659	lsidyv3b651a9a	ark:/81055/vdc_00000004F584
001024271	014809660	lsidyv3a9fb351	ark:/81055/vdc_00000004658A
001024294	014809661	lsidyv3b463fde	ark:/81055/vdc_00000004E060
001024420	014809662	lsidyv3ab293b8,lsidyv3ab29a51	ark:/81055/vdc_00000004722C,ark:/81055/vdc_000000047232
001024666	014809663	lsidyv3178860c,lsidyv3a54ca0c,lsidyv3178de66	ark:/81055/vdc_000000043656,ark:/81055/vdc_00000004365C,ark:/81055/vdc_000000043662
001024737	014809664	lsidyv3bd9b705	ark:/81055/vdc_000000054B34
001024863	014809665	lsidyv3adb8c8f	ark:/81055/vdc_0000000492F6
001025262	014809666	lsidyv39ef2561	ark:/81055/vdc_00000003DD6A
001025265	014809667	lsidyv3a263464	ark:/81055/vdc_00000004095C
001025309	014809668	lsidyv3017b9f0	ark:/81055/vdc_0000000015C6
001025601	014809669	lsidyv3acd5565,lsidyv3acd63c7	ark:/81055/vdc_00000004895A,ark:/81055/vdc_000000048966
001025603	014809670	lsidyv349bb779	ark:/81055/vdc_000000030DAA
001025669	014809671	lsidyv3c6512dc	ark:/81055/vdc_00000005A828
001025722	014809672	lsidyv301553ca	ark:/81055/vdc_000000001404
001025939	014809673	lsidyv396b79c5	ark:/81055/vdc_000000039C06
001025978	014809674	lsidyv3478a330	ark:/81055/vdc_00000002FCA6
001026014	014809675	lsidyv31629eb4	ark:/81055/vdc_00000003818A
001026210	014809676	lsidyv3a012805,lsidyv3a012fc3,lsidyv3a013767	ark:/81055/vdc_00000003EC0A,ark:/81055/vdc_00000003EC10,ark:/81055/vdc_00000003EC16
001026231	014809677	lsidyv3c31c581	ark:/81055/vdc_000000057BD6
001026373	014809678	lsidyv32c8043b	ark:/81055/vdc_000000052890
001026867	014809679	lsidyv3ce2492a,lsidyv3b9e0a11	ark:/81055/vdc_00000005E95C,ark:/81055/vdc_000000052E36
001026886	014809680	lsidyv3920deb9,lsidyv3928b5ef,lsidyv3c76f5e0,lsidyv3c96416b	ark:/81055/vdc_000000035ACC,ark:/81055/vdc_000000035F7C,ark:/81055/vdc_00000005B356,ark:/81055/vdc_00000005C0BE
001026892	014809681	lsidyv302fac4d	ark:/81055/vdc_000000051D1A
001026896	014809682	lsidyv3d82b148	ark:/81055/vdc_0000000356FA
001027034	014809683	lsidyv3a258df2	ark:/81055/vdc_0000000408D2
001027271	014809684	lsidyv3c7e8f3e	ark:/81055/vdc_00000005B434
001027554	014809685	lsidyv34239956	ark:/81055/vdc_00000002D660
001027692	014809686	lsidyv3c0d5072	ark:/81055/vdc_000000056238
001028243	014809687	lsidyv39382739,lsidyv39382fb2	ark:/81055/vdc_00000003671A,ark:/81055/vdc_000000036720
001028254	014809688	lsidyv3a3bb5e9	ark:/81055/vdc_00000004166A
001028307	014809689	lsidyv3a2649dd	ark:/81055/vdc_000000040974
001028309	014809690	lsidyv3aad825a	ark:/81055/vdc_000000047076
001028438	014809691	lsidyv3546f56e	ark:/81055/vdc_000000033498
001028439	014809692	lsidyv3a9f0481	ark:/81055/vdc_000000046512
001028440	014809693	lsidyv3a9d34dc	ark:/81055/vdc_00000004634A
001028565	014809694	lsidyv38e64ed9	ark:/81055/vdc_000000033BA0
001028828	014809695	lsidyv301575f7	ark:/81055/vdc_000000001428
001029007	014809696	lsidyv3a4cd8e6,lsidyv3a4ce433,lsidyv3a4cef83	ark:/81055/vdc_000000042096,ark:/81055/vdc_00000004209C,ark:/81055/vdc_0000000420A2
001029092	014809697	lsidyv3ab629f3	ark:/81055/vdc_0000000474BA
001030635	014809698	lsidyv3476b36c	ark:/81055/vdc_00000002F9EE
001030686	014809699	lsidyv39558505	ark:/81055/vdc_000000038E0E
001031017	014809700	lsidyv3426e27f	ark:/81055/vdc_00000002D996
001031887	014809701	lsidyv3916f06a	ark:/81055/vdc_000000035562
001032498	014809702	lsidyv3c70704e	ark:/81055/vdc_00000005AF4E
001033013	014809703	lsidyv2af16386	ark:/81055/vdc_000000051906
001033711	014809704	lsidyv3cad320b	ark:/81055/vdc_00000005CE02
001033994	014809705	lsidyv3b74f2eb,lsidyv39300f82,lsidyv3b74f9e8	ark:/81055/vdc_00000005009A,ark:/81055/vdc_0000000363D2,ark:/81055/vdc_0000000500A0
001034322	014809706	lsidyv39a7974b	ark:/81055/vdc_00000003B80E
001034323	014809707	lsidyv3916e5a2	ark:/81055/vdc_00000003555C
001034330	014809708	lsidyv395e29d6,lsidyv395e310b,lsidyv395e3c4c	ark:/81055/vdc_00000003935A,ark:/81055/vdc_000000039360,ark:/81055/vdc_000000039366
001034333	014809709	lsidyv354662e9	ark:/81055/vdc_00000003343E
001034344	014809710	lsidyv35406d60	ark:/81055/vdc_000000033060
001034348	014809711	lsidyv3ac0bdbe	ark:/81055/vdc_000000048198
001034404	014809712	lsidyv39e465b6,lsidyv39baa30c	ark:/81055/vdc_00000003D536,ark:/81055/vdc_00000003C24C
001034407	014809713	lsidyv3abf7d1b	ark:/81055/vdc_00000004809C
001034414	014809714	lsidyv392632b9,lsidyv3926488b	ark:/81055/vdc_000000035DE4,ark:/81055/vdc_000000035DF0
001034423	014809715	lsidyv3925ff08,lsidyv39260aa9	ark:/81055/vdc_000000035DC0,ark:/81055/vdc_000000035DC6
001034424	014809716	lsidyv392615ae	ark:/81055/vdc_000000035DCC
001034436	014809717	lsidyv3c742af1	ark:/81055/vdc_00000005B18E
001034471	014809718	lsidyv3a1ca4aa	ark:/81055/vdc_00000004018E
001034499	014809719	lsidyv3b6ea16b	ark:/81055/vdc_00000004FC50
001034803	014809720	lsidyv3b549a95	ark:/81055/vdc_00000004EB82
001034891	014809721	lsidyv2c2cff30	ark:/81055/vdc_00000000127E
001034893	014809722	lsidyv314d3ba0	ark:/81055/vdc_000000042E58
001034971	014809723	lsidyv2c2b74ba	ark:/81055/vdc_00000000125A
001035031	014809724	lsidyv39adb2a8	ark:/81055/vdc_00000003BC5E
001035167	014809725	lsidyv3b9a4b45	ark:/81055/vdc_000000052A9A
001035193	014809726	lsidyv395fe22b	ark:/81055/vdc_000000039498
001035423	014809727	lsidyv39ae3b70	ark:/81055/vdc_00000003BCA6
001035439	014809728	lsidyv34277bdb	ark:/81055/vdc_00000002DA4A
001035441	014809729	lsidyv39d3b0e0	ark:/81055/vdc_00000003CA3E
001035517	014809730	lsidyv398f5596	ark:/81055/vdc_00000003B11E
001035572	014809731	lsidyv397b8a32	ark:/81055/vdc_00000003A392
001035589	014809732	lsidyv39ae503d	ark:/81055/vdc_00000003BCB2
001035613	014809733	lsidyv39d3bf6c	ark:/81055/vdc_00000003CA44
001036142	014809734	lsidyv3c0983e8	ark:/81055/vdc_000000055F26
001037367	014809735	lsidyv3cbb1bff	ark:/81055/vdc_00000005D7C8
001037818	014809736	lsidyv3c3f0145	ark:/81055/vdc_000000058AE2
001037898	014809737	lsidyv3a8ad09f	ark:/81055/vdc_00000004551C
001038089	014809738	lsidyv3c30c5b0	ark:/81055/vdc_000000057AD4
001038130	014809739	lsidyv3a98bc2c	ark:/81055/vdc_000000045ED0
001038267	014809740	lsidyv3c9cd183,lsidyv3ca44483,lsidyv3ca413ae,lsidyv3ca40079,lsidyv3ca42893,lsidyv309e5a07	ark:/81055/vdc_00000005C4DE,ark:/81055/vdc_00000005C8A4,ark:/81055/vdc_00000005C87A,ark:/81055/vdc_00000005C874,ark:/81055/vdc_00000005C886,ark:/81055/vdc_000000052548
001038392	014809741	lsidyv341dded4	ark:/81055/vdc_00000002D20A
001038398	014809742	lsidyv39b2e61a,lsidyv39b2f42b	ark:/81055/vdc_00000003BE4A,ark:/81055/vdc_00000003BE50
001038474	014809743	lsidyv346fa2cb	ark:/81055/vdc_00000002EEA8
001038790	014809744	lsidyv3c2143c0	ark:/81055/vdc_000000057324
001038818	014809745	lsidyv3b9c5511	ark:/81055/vdc_000000052CC8
001038822	014809746	lsidyv3a26e66f	ark:/81055/vdc_0000000409D4
001038823	014809747	lsidyv3adff7c1,lsidyv3adffeea	ark:/81055/vdc_00000004968C,ark:/81055/vdc_000000049692
001039100	014809748	lsidyv38ea8308	ark:/81055/vdc_000000033EE2
001039584	014809749	lsidyv3c7113bb	ark:/81055/vdc_00000005AFD2
001039585	014809750	lsidyv3c71180c	ark:/81055/vdc_00000005AFD8
001040107	014809751	lsidyv345cd2de	ark:/81055/vdc_00000002E22A
001040120	014809752	lsidyv3942fd62	ark:/81055/vdc_000000036C24
001040327	014809753	lsidyv3c45ae0f	ark:/81055/vdc_000000059148
001040329	014809754	lsidyv3b9b98fa	ark:/81055/vdc_000000052C44
001040332	014809755	lsidyv3beab801	ark:/81055/vdc_0000000551E2
001040476	014809756	lsidyv39e27bc6	ark:/81055/vdc_00000003D3DA
